round_idx,client_id,selected,is_attacker,train_loss,train_acc,update_norm
19,10,True,False,0.27699129486083984,0.92,0.10197057574987411
19,11,True,False,0.2506824283202489,0.9266666666666666,0.0861649215221405
19,12,True,False,0.2614021713733673,0.9263333333333333,0.08355601876974106
19,13,True,False,0.2524284608364105,0.922,0.08197258412837982
19,14,True,False,0.25377886509895325,0.927,0.12197096645832062
19,15,True,False,0.25837859932581586,0.922,0.08115913718938828
19,16,True,False,0.23221520797411602,0.9346666666666666,0.07967931032180786
19,17,True,False,0.2500117126305898,0.9263333333333333,0.09282863140106201
19,18,True,False,0.2620482467810313,0.9226666666666666,0.0874931663274765
19,19,True,False,0.2533485612074534,0.9243333333333333,0.09497308731079102
20,0,True,False,0.23892092498143513,0.9323333333333333,0.0858011245727539
20,1,True,False,0.2427325551509857,0.9296666666666666,0.09399694204330444
20,2,True,False,0.24991994094848632,0.9256666666666666,0.0878496766090393
20,3,True,False,0.2648700325489044,0.9173333333333333,0.09069275110960007
20,4,True,False,0.26422836486498513,0.9193333333333333,0.09481906145811081
20,5,True,False,0.2520077188809713,0.929,0.08685712516307831
20,6,True,False,0.24308156514167786,0.928,0.08513779938220978
20,7,True,False,0.25739282941818237,0.9243333333333333,0.07694976031780243
20,8,True,False,0.24082162125905354,0.9353333333333333,0.07757191359996796
20,9,True,False,0.24821035242080688,0.93,0.08722643554210663
20,10,True,False,0.33743058172861734,0.8976666666666666,0.11898240447044373
20,11,True,False,0.24107999595006308,0.932,0.08579053729772568
20,12,True,False,0.25517709970474245,0.9206666666666666,0.08376789838075638
20,13,True,False,0.2523396540482839,0.9233333333333333,0.0848112553358078
20,14,True,False,0.24271583032608032,0.926,0.09063854813575745
20,15,True,False,0.25500133919715884,0.9236666666666666,0.08626845479011536
20,16,True,False,0.227340784629186,0.9296666666666666,0.08842797577381134
20,17,True,False,0.23716733785470326,0.9343333333333333,0.07729451358318329
20,18,True,False,0.2570776460170746,0.9203333333333333,0.08542003482580185
20,19,True,False,0.2584820566177368,0.9226666666666666,0.09171856194734573
